25558575, satellitedata, ??, 5.5, 25.55, 85.75, 44.0
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
1/11/2009,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.1202,?,0,9.15631,?,0,0,?,0,1009.45,?,0,348.934796174,?,0,2.95942,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.5969,?,0,9.38764,?,0,0,?,0,1009.42,?,0,348.513094879,?,0,2.82293,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.1334,?,0,9.69974,?,0,0,?,0,1009.97,?,0,350.959606058,?,0,2.65692,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.7112,?,0,9.98119,?,0,0,?,0,1010.83,?,0,354.537121466,?,0,2.54615,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.5114,?,0,10.0538,?,0,0,?,0,1011.75,?,0,359.636049874,?,0,2.45606,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,07:00,0,0,65.0,?,0,1.0,?,0,65.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.1234,?,0,10.0518,?,0,0,?,0,1012.63,?,0,5.9136640061,?,0,2.01745,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,08:00,0,0,149.0,?,0,7.0,?,0,146.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.4572,?,0,10.7302,?,0,0,?,0,1013.46,?,0,5.51492570153,?,0,2.07514,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,09:00,0,0,207.0,?,0,8.0,?,0,203.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.775,?,0,11.3701,?,0,0,?,0,1013.43,?,0,0.985627184778,?,0,2.32363,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,10:00,0,0,282.0,?,0,18.0,?,0,271.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.6984,?,0,11.6531,?,0,0,?,0,1012.44,?,0,359.044926783,?,0,2.3548,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,11:00,0,0,403.0,?,0,91.0,?,0,342.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,28.7957,?,0,11.583,?,0,0,?,0,1011.34,?,0,358.748674948,?,0,2.29414,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,12:00,0,0,435.0,?,0,127.0,?,0,350.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,29.1934,?,0,11.2955,?,0,0,?,0,1010.23,?,0,359.046838122,?,0,2.22421,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,13:00,0,0,498.0,?,0,307.0,?,0,312.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,28.9394,?,0,10.9885,?,0,0,?,0,1010.0,?,0,359.837893662,?,0,2.10876,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,14:00,0,0,369.0,?,0,246.0,?,0,247.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.9323,?,0,10.6998,?,0,0,?,0,1009.46,?,0,358.38660592,?,0,2.12621,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,15:00,0,0,197.0,?,0,86.0,?,0,168.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.125,?,0,10.7319,?,0,0,?,0,1009.72,?,0,355.954567669,?,0,2.24139,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,16:00,0,0,49.0,?,0,0.0,?,0,49.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,23.1556,?,0,11.539,?,0,0,?,0,1010.18,?,0,354.112414161,?,0,2.27926,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,17:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.0116,?,0,11.977,?,0,0,?,0,1011.02,?,0,351.648560446,?,0,2.36979,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.3661,?,0,12.1473,?,0,0,?,0,1011.93,?,0,350.281447317,?,0,2.3731,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.7867,?,0,12.6638,?,0,0,?,0,1012.21,?,0,351.196763807,?,0,2.38163,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.1804,?,0,13.0701,?,0,0,?,0,1012.71,?,0,355.091630914,?,0,2.37179,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.6431,?,0,13.4776,?,0,0,?,0,1012.3,?,0,359.698188954,?,0,2.32942,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.0954,?,0,13.7787,?,0,0,?,0,1011.74,?,0,4.17150395952,?,0,2.27523,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/11/2009,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.5183,?,0,13.8857,?,0,0,?,0,1011.05,?,0,8.814441876,?,0,2.29633,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.9086,?,0,13.8355,?,0,0,?,0,1010.82,?,0,9.92176087632,?,0,2.40351,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.303,?,0,13.791,?,0,0,?,0,1011.0,?,0,5.13605423315,?,0,2.53417,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6937,?,0,13.7256,?,0,0,?,0,1011.35,?,0,356.198458437,?,0,2.67903,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.0904,?,0,13.6888,?,0,0,?,0,1012.06,?,0,349.48209234,?,0,2.74673,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.5445,?,0,13.6756,?,0,0,?,0,1012.76,?,0,346.6174773,?,0,2.63306,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.091,?,0,13.7583,?,0,0,?,0,1013.53,?,0,347.127314996,?,0,2.35968,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.9081,?,0,13.6921,?,0,0,?,0,1013.86,?,0,352.351067176,?,0,2.05771,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,07:00,0,0,79.0,?,0,15.0,?,0,76.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.5289,?,0,13.1978,?,0,0,?,0,1014.68,?,0,0.213830329918,?,0,1.65628,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,08:00,0,0,214.0,?,0,71.0,?,0,188.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.7546,?,0,12.7688,?,0,0,?,0,1015.88,?,0,2.29438985576,?,0,1.62211,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,09:00,0,0,370.0,?,0,177.0,?,0,278.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,26.3862,?,0,10.7682,?,0,0,?,0,1016.05,?,0,354.825657865,?,0,2.2875,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,10:00,0,0,538.0,?,0,389.0,?,0,296.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,28.0364,?,0,9.9578,?,0,0,?,0,1015.33,?,0,353.289455109,?,0,2.33103,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,11:00,0,0,597.0,?,0,422.0,?,0,312.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,29.013,?,0,8.96091,?,0,0,?,0,1014.36,?,0,353.234619445,?,0,2.27558,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,12:00,0,0,597.0,?,0,433.0,?,0,307.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,29.3276,?,0,7.8968,?,0,0,?,0,1013.11,?,0,354.61417213,?,0,2.19926,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,13:00,0,0,517.0,?,0,371.0,?,0,291.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,29.0017,?,0,6.93117,?,0,0,?,0,1012.46,?,0,356.92771538,?,0,2.09998,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,14:00,0,0,396.0,?,0,308.0,?,0,243.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.8735,?,0,6.21002,?,0,0,?,0,1011.99,?,0,356.487413917,?,0,2.14716,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,15:00,0,0,228.0,?,0,162.0,?,0,173.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.7544,?,0,6.22444,?,0,0,?,0,1011.68,?,0,354.832404393,?,0,2.20438,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,16:00,0,0,56.0,?,0,6.0,?,0,55.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,22.4083,?,0,8.1023,?,0,0,?,0,1012.24,?,0,351.759465093,?,0,2.28148,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,17:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.2895,?,0,8.58767,?,0,0,?,0,1012.9,?,0,346.499817748,?,0,2.52274,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.4049,?,0,7.58217,?,0,0,?,0,1013.76,?,0,342.007244006,?,0,2.76488,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.4439,?,0,7.67662,?,0,0,?,0,1014.36,?,0,339.720237236,?,0,2.87156,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.7349,?,0,7.34923,?,0,0,?,0,1014.46,?,0,342.820026144,?,0,2.7089,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.0657,?,0,7.86537,?,0,0,?,0,1014.45,?,0,349.126660795,?,0,2.58801,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.4979,?,0,7.55332,?,0,0,?,0,1014.15,?,0,353.187368029,?,0,2.51587,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/12/2009,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.9265,?,0,7.95871,?,0,0,?,0,1013.9,?,0,354.459708145,?,0,2.41301,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.2945,?,0,7.53145,?,0,0,?,0,1013.83,?,0,352.964373854,?,0,2.43943,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.5653,?,0,7.25581,?,0,0,?,0,1014.06,?,0,349.800129209,?,0,2.51211,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.8944,?,0,7.14978,?,0,0,?,0,1014.05,?,0,346.448223105,?,0,2.49505,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.3775,?,0,7.29042,?,0,0,?,0,1014.02,?,0,345.181543794,?,0,2.36812,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.0763,?,0,7.70995,?,0,0,?,0,1014.29,?,0,345.69036353,?,0,2.16695,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.9389,?,0,8.30572,?,0,0,?,0,1014.86,?,0,347.796445951,?,0,1.95411,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.562,?,0,8.41997,?,0,0,?,0,1015.94,?,0,351.476358797,?,0,1.79342,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,07:00,0,0,80.0,?,0,19.0,?,0,77.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6239,?,0,5.83837,?,0,0,?,0,1016.58,?,0,355.410312554,?,0,1.45627,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,08:00,0,0,241.0,?,0,131.0,?,0,193.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.6332,?,0,5.4628,?,0,0,?,0,1017.6,?,0,357.358722082,?,0,1.11735,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,09:00,0,0,423.0,?,0,333.0,?,0,250.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.2994,?,0,3.33255,?,0,0,?,0,1017.7,?,0,350.574330016,?,0,1.11125,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,10:00,0,0,547.0,?,0,425.0,?,0,282.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.4367,?,0,2.65075,?,0,0,?,0,1016.83,?,0,348.627333727,?,0,0.889494,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,11:00,0,0,610.0,?,0,450.0,?,0,305.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,28.7225,?,0,1.95692,?,0,0,?,0,1015.46,?,0,353.144378767,?,0,0.692755,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,12:00,0,0,601.0,?,0,438.0,?,0,306.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,29.2309,?,0,1.35763,?,0,0,?,0,1013.87,?,0,4.25517871028,?,0,0.682896,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,13:00,0,0,529.0,?,0,405.0,?,0,281.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,28.941,?,0,0.829029,?,0,0,?,0,1013.25,?,0,9.13863845318,?,0,0.871827,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,14:00,0,0,393.0,?,0,295.0,?,0,246.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.7879,?,0,0.501081,?,0,0,?,0,1012.73,?,0,4.64616962045,?,0,1.16198,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,15:00,0,0,232.0,?,0,158.0,?,0,178.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,25.3591,?,0,3.35372,?,0,0,?,0,1012.74,?,0,359.33921972,?,0,1.40327,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,16:00,0,0,60.0,?,0,8.0,?,0,59.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.9848,?,0,5.90365,?,0,0,?,0,1013.06,?,0,357.106910283,?,0,1.52961,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,17:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,21.1122,?,0,5.32281,?,0,0,?,0,1013.29,?,0,355.892305357,?,0,1.65077,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,18:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,20.7702,?,0,7.44551,?,0,0,?,0,1013.88,?,0,357.038539616,?,0,1.90237,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,19:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.8361,?,0,6.44787,?,0,0,?,0,1014.31,?,0,359.069103381,?,0,2.21554,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,20:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,18.7197,?,0,5.49513,?,0,0,?,0,1014.31,?,0,2.17164335507,?,0,2.54203,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,21:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,17.6486,?,0,4.60553,?,0,0,?,0,1014.24,?,0,4.77993868527,?,0,2.79882,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,22:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,16.6614,?,0,4.47581,?,0,0,?,0,1013.91,?,0,6.06800573927,?,0,2.96932,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/13/2009,23:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.7862,?,0,4.11434,?,0,0,?,0,1013.81,?,0,5.72274354208,?,0,3.12026,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,00:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.0203,?,0,4.15469,?,0,0,?,0,1013.63,?,0,2.03895539303,?,0,3.16077,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,01:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,14.2526,?,0,3.98454,?,0,0,?,0,1013.76,?,0,357.025402288,?,0,3.18198,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,02:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.548,?,0,4.1278,?,0,0,?,0,1013.24,?,0,353.588810052,?,0,3.01675,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,03:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.0388,?,0,4.50923,?,0,0,?,0,1013.31,?,0,353.068753875,?,0,2.66883,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,04:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,12.7978,?,0,5.08827,?,0,0,?,0,1013.66,?,0,356.711032358,?,0,2.35781,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,05:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,12.5286,?,0,5.32155,?,0,0,?,0,1014.61,?,0,2.15465168643,?,0,2.22867,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,06:00,0,0,0.0,?,0,0.0,?,0,0.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,13.2893,?,0,5.3499,?,0,0,?,0,1015.21,?,0,5.18355137581,?,0,2.15266,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,07:00,0,0,90.0,?,0,34.0,?,0,84.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,15.8416,?,0,3.70971,?,0,0,?,0,1015.94,?,0,4.29742137145,?,0,1.73964,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,08:00,0,0,260.0,?,0,203.0,?,0,185.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,19.6768,?,0,3.54506,?,0,0,?,0,1016.84,?,0,359.185126452,?,0,1.14222,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,09:00,0,0,425.0,?,0,346.0,?,0,245.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,24.1779,?,0,1.52949,?,0,0,?,0,1017.11,?,0,341.757417215,?,0,1.12697,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
1/14/2009,10:00,0,0,548.0,?,0,426.0,?,0,281.0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,27.1385,?,0,0.33132,?,0,0,?,0,1016.24,?,0,325.252892151,?,0,1.1691,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,?,0,0,0,?,0
